timestamp,process,id,ws_mb,pm_mb,cpu_s
2026-03-14T19:02:56.5765279+09:00,python,7560,6259.9,6481.6,83.2
2026-03-14T19:02:57.5940321+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:02:57.5940321+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:02:57.5952596+09:00,python,4936,57.1,44.5,1
2026-03-14T19:02:57.5952596+09:00,python,7560,6432.3,6651.9,84.2
2026-03-14T19:02:58.6083857+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:02:58.6093792+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:02:58.6104975+09:00,python,4936,57.1,44.5,1
2026-03-14T19:02:58.6104975+09:00,python,7560,6602.3,6819.2,85.2
2026-03-14T19:02:59.6255336+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:02:59.6277506+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:02:59.6287823+09:00,python,4936,57.1,44.5,1
2026-03-14T19:02:59.6287823+09:00,python,7560,6771.5,6994.8,86.2
2026-03-14T19:03:00.6408708+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:00.6472504+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:00.6472504+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:00.6472504+09:00,python,7560,6941.8,7166.3,87.2
2026-03-14T19:03:01.6561137+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:01.6575062+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:01.6586029+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:01.6586029+09:00,python,7560,6941.8,7166.3,88.3
2026-03-14T19:03:02.6748876+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:02.6769139+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:02.6769139+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:02.6769139+09:00,python,7560,7051.6,7274.5,89.3
2026-03-14T19:03:03.6902453+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:03.6902453+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:03.6902453+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:03.6902453+09:00,python,7560,7223.5,7444.9,90.3
2026-03-14T19:03:04.7056731+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:04.7072075+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:04.7072075+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:04.7072075+09:00,python,7560,7394.2,7614.2,91.3
2026-03-14T19:03:05.7235772+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:05.7254441+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:05.7264890+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:05.7264890+09:00,python,7560,7563.7,7790.9,92.3
2026-03-14T19:03:06.7379258+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:06.7388080+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:06.7388080+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:06.7388080+09:00,python,7560,7732.5,7961.7,93.3
2026-03-14T19:03:07.7552725+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:07.7552725+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:07.7562699+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:07.7562699+09:00,python,7560,7904.7,8131.1,94.3
2026-03-14T19:03:08.7713373+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:08.7713373+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:08.7728714+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:08.7728714+09:00,python,7560,8075.1,8299.4,95.3
2026-03-14T19:03:09.7853994+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:09.7853994+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:09.7863859+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:09.7863859+09:00,python,7560,8247.1,8469.7,96.4
2026-03-14T19:03:10.8026035+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:10.8041385+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:10.8041385+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:10.8041385+09:00,python,7560,8416.2,8647.3,97.4
2026-03-14T19:03:11.8231194+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:11.8231194+09:00,codex,4492,83,52.3,215.3
2026-03-14T19:03:11.8251271+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:11.8251271+09:00,python,7560,8584.3,8813.6,98.4
2026-03-14T19:03:12.8362772+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:12.8373068+09:00,codex,4492,83,52.3,215.4
2026-03-14T19:03:12.8373068+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:12.8373068+09:00,python,7560,8669.2,8900.8,99.4
2026-03-14T19:03:13.8511189+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:13.8511189+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:13.8521163+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:13.8521163+09:00,python,7560,8669.2,8900.8,100.4
2026-03-14T19:03:14.8677432+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:14.8677432+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:14.8688492+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:14.8688492+09:00,python,7560,8814,9044.1,101.4
2026-03-14T19:03:15.8841720+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:15.8851697+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:15.8857012+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:15.8857012+09:00,python,7560,8987.2,9215.4,102.4
2026-03-14T19:03:16.9001168+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:16.9005969+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:16.9005969+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:16.9005969+09:00,python,7560,9157,9382.7,103.5
2026-03-14T19:03:17.9158732+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:17.9173793+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:17.9173793+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:17.9173793+09:00,python,7560,9328,9552.1,104.5
2026-03-14T19:03:18.9318010+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:18.9318010+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:18.9328294+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:18.9328294+09:00,python,7560,9494.2,9728.2,105.5
2026-03-14T19:03:19.9477745+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:19.9477745+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:19.9489018+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:19.9489018+09:00,python,7560,9665.1,9896.5,106.5
2026-03-14T19:03:20.9653347+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:20.9663320+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:20.9663320+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:20.9663320+09:00,python,7560,9836,10070.3,107.5
2026-03-14T19:03:21.9810083+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:21.9810083+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:21.9820072+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:21.9820072+09:00,python,7560,10006.2,10237.8,108.5
2026-03-14T19:03:22.9976275+09:00,cmd,5784,5.2,1.9,0
2026-03-14T19:03:22.9976275+09:00,codex,4492,83.3,52.5,216
2026-03-14T19:03:22.9976275+09:00,python,4936,57.1,44.5,1
2026-03-14T19:03:22.9976275+09:00,python,7560,10172.7,10402.1,109.5
2026-03-14T19:03:24.0140791+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:24.0169562+09:00,codex,4492,82.7,52.5,216
2026-03-14T19:03:24.0169562+09:00,python,4936,56.6,44.5,1
2026-03-14T19:03:24.0169562+09:00,python,7560,10344.3,10572.4,110.5
2026-03-14T19:03:25.0306131+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:25.0306131+09:00,codex,4492,82.7,52.5,216
2026-03-14T19:03:25.0306131+09:00,python,4936,56.6,44.5,1
2026-03-14T19:03:25.0306131+09:00,python,7560,10508.5,10748,111.6
2026-03-14T19:03:26.0463933+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:26.0474226+09:00,codex,4492,82.5,52.5,216
2026-03-14T19:03:26.0474226+09:00,python,4936,56.3,44.5,1
2026-03-14T19:03:26.0484516+09:00,python,7560,10677.7,10915.4,112.6
2026-03-14T19:03:27.0626609+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:27.0626609+09:00,codex,4492,82.3,52.5,216
2026-03-14T19:03:27.0638781+09:00,python,4936,56.2,44.5,1
2026-03-14T19:03:27.0638781+09:00,python,7560,10826.3,11061.6,113.6
2026-03-14T19:03:28.0766397+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:28.0782993+09:00,codex,4492,82.3,52.5,216
2026-03-14T19:03:28.0789056+09:00,python,4936,56.2,44.5,1
2026-03-14T19:03:28.0789056+09:00,python,7560,10826.3,11061.6,114.6
2026-03-14T19:03:29.0952992+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:29.0963119+09:00,codex,4492,82.3,52.5,216
2026-03-14T19:03:29.0973548+09:00,python,4936,56.2,44.5,1
2026-03-14T19:03:29.0973548+09:00,python,7560,10826.3,11061.6,115.6
2026-03-14T19:03:30.1109790+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:30.1109790+09:00,codex,4492,82.3,52.5,216
2026-03-14T19:03:30.1109790+09:00,python,4936,56.2,44.5,1
2026-03-14T19:03:30.1109790+09:00,python,7560,10955,11193.9,116.6
2026-03-14T19:03:31.1248782+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:31.1248782+09:00,codex,4492,80.5,52.5,216
2026-03-14T19:03:31.1261652+09:00,python,4936,44.9,44.5,1
2026-03-14T19:03:31.1261652+09:00,python,7560,10894.3,11356.2,117.6
2026-03-14T19:03:32.1422284+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:32.1432256+09:00,codex,4492,80.5,52.5,216
2026-03-14T19:03:32.1432256+09:00,python,4936,44.9,44.5,1
2026-03-14T19:03:32.1442231+09:00,python,7560,11031.3,11523.6,118.6
2026-03-14T19:03:33.1585290+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:33.1585290+09:00,codex,4492,80.5,52.5,216
2026-03-14T19:03:33.1585290+09:00,python,4936,44.9,44.5,1
2026-03-14T19:03:33.1603399+09:00,python,7560,11200.7,11690.9,119.6
2026-03-14T19:03:34.1763446+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:34.1773783+09:00,codex,4492,80.5,52.5,216.4
2026-03-14T19:03:34.1773783+09:00,python,4936,44.9,44.5,1
2026-03-14T19:03:34.1784074+09:00,python,7560,11207.7,11856.2,120.7
2026-03-14T19:03:35.1907746+09:00,cmd,5784,4,1.9,0
2026-03-14T19:03:35.1918214+09:00,codex,4492,80.5,52.5,216.4
2026-03-14T19:03:35.1918214+09:00,python,4936,44.9,44.5,1
2026-03-14T19:03:35.1918214+09:00,python,7560,10694.5,12025.5,121.7
2026-03-14T19:03:36.2086678+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:36.2103134+09:00,codex,4492,44.6,52.5,216.4
2026-03-14T19:03:36.2103134+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:36.2103134+09:00,python,7560,10352.4,12189.8,122.7
2026-03-14T19:03:37.2237219+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:37.2248943+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:37.2260001+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:37.2260001+09:00,python,7560,10519.2,12355,123.7
2026-03-14T19:03:38.2383426+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:38.2393305+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:38.2393305+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:38.2393305+09:00,python,7560,10684.8,12524,124.7
2026-03-14T19:03:39.2410395+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:39.2410395+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:39.2410395+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:39.2410395+09:00,python,7560,10853.8,12691.4,125.7
2026-03-14T19:03:40.2572073+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:40.2577390+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:40.2582703+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:40.2582703+09:00,python,7560,11024.1,12859.7,126.7
2026-03-14T19:03:41.2711959+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:41.2711959+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:41.2711959+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:41.2727304+09:00,python,7560,11197,13030,127.7
2026-03-14T19:03:42.2873281+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:42.2873281+09:00,codex,4492,44.5,52.5,216.4
2026-03-14T19:03:42.2873281+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:42.2873281+09:00,python,7560,11369.4,13200.3,128.8
2026-03-14T19:03:43.3040167+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:43.3052096+09:00,codex,4492,45.2,52.5,216.4
2026-03-14T19:03:43.3062420+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:43.3062420+09:00,python,7560,11538.3,13367.7,129.8
2026-03-14T19:03:44.3195286+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:44.3204384+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:44.3210506+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:44.3210506+09:00,python,7560,11703.7,13546.8,130.8
2026-03-14T19:03:45.3369743+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:45.3379718+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:45.3389691+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:45.3389691+09:00,python,7560,11876.1,13717.1,131.8
2026-03-14T19:03:46.3553558+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:46.3563889+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:46.3573836+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:46.3573836+09:00,python,7560,11924.6,13765.2,132.8
2026-03-14T19:03:47.3671971+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:47.3682267+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:47.3685415+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:47.3685415+09:00,python,7560,11924.6,13765.2,133.8
2026-03-14T19:03:48.3855611+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:48.3865608+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:48.3875583+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:48.3875583+09:00,python,7560,11924.6,13765.2,134.8
2026-03-14T19:03:49.3838839+09:00,cmd,5784,2,1.9,0
2026-03-14T19:03:49.3853898+09:00,codex,4492,45.6,52.5,216.7
2026-03-14T19:03:49.3863924+09:00,python,4936,22.4,44.5,1
2026-03-14T19:03:49.3863924+09:00,python,7560,12086.3,13925.5,135.8
2026-03-14T19:03:50.4005762+09:00,cmd,5784,1,1.9,0
2026-03-14T19:03:50.4005762+09:00,codex,4492,29.8,52.5,216.7
2026-03-14T19:03:50.4005762+09:00,python,4936,11.2,44.5,1
2026-03-14T19:03:50.4005762+09:00,python,7560,12231.5,14095.2,136.8
2026-03-14T19:03:51.4174136+09:00,cmd,5784,1,1.9,0
2026-03-14T19:03:51.4174136+09:00,codex,4492,29.8,52.5,216.7
2026-03-14T19:03:51.4189439+09:00,python,4936,11.2,44.5,1
2026-03-14T19:03:51.4189439+09:00,python,7560,12404.1,14265.6,137.8
2026-03-14T19:03:52.4330208+09:00,cmd,5784,1,1.9,0
2026-03-14T19:03:52.4340184+09:00,codex,4492,29.8,52.5,216.7
2026-03-14T19:03:52.4340184+09:00,python,4936,11.2,44.5,1
2026-03-14T19:03:52.4340184+09:00,python,7560,12575.3,14434.9,138.8
2026-03-14T19:03:53.4485843+09:00,cmd,5784,0.5,1.9,0
2026-03-14T19:03:53.4485843+09:00,codex,4492,22,52.5,217
2026-03-14T19:03:53.4485843+09:00,python,4936,5.6,44.5,1
2026-03-14T19:03:53.4485843+09:00,python,7560,12708.6,14598.2,139.9
2026-03-14T19:03:54.4545986+09:00,cmd,5784,0.5,1.9,0
2026-03-14T19:03:54.4545986+09:00,codex,4492,22,52.5,217
2026-03-14T19:03:54.4572357+09:00,python,4936,5.6,44.5,1
2026-03-14T19:03:54.4572357+09:00,python,7560,12877.4,14765.6,140.9
2026-03-14T19:03:55.4648741+09:00,cmd,5784,0.3,1.9,0
2026-03-14T19:03:55.4659150+09:00,codex,4492,19.9,52.5,217
2026-03-14T19:03:55.4659150+09:00,python,4936,2.8,44.5,1
2026-03-14T19:03:55.4669463+09:00,python,7560,12974.3,14929.9,141.8
2026-03-14T19:03:56.4806197+09:00,cmd,5784,0.3,1.9,0
2026-03-14T19:03:56.4811514+09:00,codex,4492,19.9,52.5,217
2026-03-14T19:03:56.4811514+09:00,python,4936,2.8,44.5,1
2026-03-14T19:03:56.4811514+09:00,python,7560,11358.5,15078.1,142.8
2026-03-14T19:03:57.4967012+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:03:57.4967012+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:03:57.4989670+09:00,python,4936,1.4,44.5,1
2026-03-14T19:03:57.4989670+09:00,python,7560,10928.3,15234.4,143.9
2026-03-14T19:03:58.5062801+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:03:58.5062801+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:03:58.5072848+09:00,python,4936,1.4,44.5,1
2026-03-14T19:03:58.5072848+09:00,python,7560,11087.5,15391.7,144.9
2026-03-14T19:03:59.5289944+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:03:59.5296749+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:03:59.5307085+09:00,python,4936,1.4,44.5,1
2026-03-14T19:03:59.5307085+09:00,python,7560,11257.5,15559,145.9
2026-03-14T19:04:00.5463592+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:00.5463592+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:00.5473911+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:00.5473911+09:00,python,7560,11424.9,15732.5,146.9
2026-03-14T19:04:01.5552999+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:01.5552999+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:01.5570796+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:01.5570796+09:00,python,7560,11597.5,15902.8,147.9
2026-03-14T19:04:02.5780474+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:02.5780474+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:02.5807477+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:02.5807477+09:00,python,7560,11758.7,16062.1,148.9
2026-03-14T19:04:03.5852817+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:03.5852817+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:03.5852817+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:03.5852817+09:00,python,7560,11924.2,16225.5,149.9
2026-03-14T19:04:04.6021644+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:04.6037021+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:04.6044028+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:04.6044028+09:00,python,7560,12094.6,16393.8,150.9
2026-03-14T19:04:05.6195555+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:05.6222633+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:05.6228163+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:05.6228163+09:00,python,7560,12265.8,16563.1,152
2026-03-14T19:04:06.6354647+09:00,cmd,5784,0.2,1.9,0
2026-03-14T19:04:06.6365012+09:00,codex,4492,18.8,52.5,217
2026-03-14T19:04:06.6375314+09:00,python,4936,1.4,44.5,1
2026-03-14T19:04:06.6375314+09:00,python,7560,12435.9,16730.4,153
2026-03-14T19:04:07.6545210+09:00,cmd,5784,0.1,1.9,0
2026-03-14T19:04:07.6555215+09:00,codex,4492,20.7,52.6,217
2026-03-14T19:04:07.6560413+09:00,python,4936,0.7,44.5,1
2026-03-14T19:04:07.6560413+09:00,python,7560,12509.1,16906,154
2026-03-14T19:04:08.6686893+09:00,cmd,5784,0.1,1.9,0
2026-03-14T19:04:08.6686893+09:00,codex,4492,30.7,54.5,217.9
2026-03-14T19:04:08.6686893+09:00,python,4936,0.7,44.5,1
2026-03-14T19:04:08.6686893+09:00,python,7560,12665.3,17060.8,155
2026-03-14T19:04:09.6774141+09:00,cmd,5784,0.1,1.9,0
2026-03-14T19:04:09.6784437+09:00,codex,4492,31.8,55.5,218
2026-03-14T19:04:09.6796500+09:00,python,4936,0.7,44.5,1
2026-03-14T19:04:09.6796500+09:00,python,7560,11886.9,17146,156
2026-03-14T19:04:10.6912471+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:10.6929877+09:00,codex,4492,31.6,55.5,218
2026-03-14T19:04:10.6939923+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:10.6939923+09:00,python,7560,11886.9,17146,156.9
2026-03-14T19:04:11.7104827+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:11.7115193+09:00,codex,4492,31.6,55.5,218
2026-03-14T19:04:11.7125191+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:11.7125191+09:00,python,7560,11886.9,17146,157.9
2026-03-14T19:04:12.7329832+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:12.7329832+09:00,codex,4492,31.6,55.5,218
2026-03-14T19:04:12.7344838+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:12.7344838+09:00,python,7560,11886.9,17146,158.9
2026-03-14T19:04:13.7403076+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:13.7403076+09:00,codex,4492,31.6,55.5,218.3
2026-03-14T19:04:13.7403076+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:13.7403076+09:00,python,7560,11960.4,17219.1,160
2026-03-14T19:04:14.7462805+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:14.7462805+09:00,codex,4492,31.6,55.5,218.3
2026-03-14T19:04:14.7462805+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:14.7462805+09:00,python,7560,12126.2,17382.5,161
2026-03-14T19:04:15.7463771+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:15.7463771+09:00,codex,4492,31.6,55.5,218.3
2026-03-14T19:04:15.7463771+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:15.7463771+09:00,python,7560,12292.5,17546.8,162
2026-03-14T19:04:16.7558352+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:16.7573722+09:00,codex,4492,31.6,55.5,218.3
2026-03-14T19:04:16.7573722+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:16.7584069+09:00,python,7560,12456.3,17717.2,163
2026-03-14T19:04:17.7638127+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:17.7648725+09:00,codex,4492,31.6,55.5,218.3
2026-03-14T19:04:17.7648725+09:00,python,4936,0.4,44.5,1
2026-03-14T19:04:17.7648725+09:00,python,7560,12599.1,17879.5,164
2026-03-14T19:04:18.7728503+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:18.7739211+09:00,codex,4492,31.5,55.4,218.3
2026-03-14T19:04:18.7744247+09:00,python,4936,0.1,44.5,1
2026-03-14T19:04:18.7744247+09:00,python,7560,12700,18042.8,165
2026-03-14T19:04:19.7863506+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:19.7863506+09:00,codex,4492,31.5,55.4,218.3
2026-03-14T19:04:19.7890324+09:00,python,4936,0.1,44.5,1
2026-03-14T19:04:19.7890324+09:00,python,7560,11856.2,18186.1,166
2026-03-14T19:04:20.7963734+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:20.7963734+09:00,codex,4492,31.4,55.4,218.3
2026-03-14T19:04:20.7963734+09:00,python,4936,0,44.5,1
2026-03-14T19:04:20.7963734+09:00,python,7560,11822.9,18335.4,167
2026-03-14T19:04:21.8088369+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:21.8103427+09:00,codex,4492,31.4,55.4,218.3
2026-03-14T19:04:21.8114826+09:00,python,4936,0,44.5,1
2026-03-14T19:04:21.8114826+09:00,python,7560,11988.8,18498.7,168
2026-03-14T19:04:22.8264314+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:22.8289129+09:00,codex,4492,31.4,55.4,218.3
2026-03-14T19:04:22.8304217+09:00,python,4936,0,44.5,1
2026-03-14T19:04:22.8314226+09:00,python,7560,12158.2,18666,169
2026-03-14T19:04:23.8433561+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:23.8446429+09:00,codex,4492,31.6,55.5,219
2026-03-14T19:04:23.8446429+09:00,python,4936,0,44.5,1
2026-03-14T19:04:23.8446429+09:00,python,7560,12314.8,18820.3,170
2026-03-14T19:04:24.8517408+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:24.8527701+09:00,codex,4492,31.6,55.5,219
2026-03-14T19:04:24.8537682+09:00,python,4936,0,44.5,1
2026-03-14T19:04:24.8537682+09:00,python,7560,12468.6,18996.6,171
2026-03-14T19:04:25.8603468+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:25.8603468+09:00,codex,4492,31.6,55.5,219
2026-03-14T19:04:25.8613488+09:00,python,4936,0,44.5,1
2026-03-14T19:04:25.8613488+09:00,python,7560,12638.9,19164.9,172
2026-03-14T19:04:26.8662470+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:26.8662470+09:00,codex,4492,29.8,55.5,219
2026-03-14T19:04:26.8688509+09:00,python,4936,0,44.5,1
2026-03-14T19:04:26.8688509+09:00,python,7560,12388.7,19324.2,173
2026-03-14T19:04:27.8749539+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:27.8749539+09:00,codex,4492,29.8,55.5,219
2026-03-14T19:04:27.8749539+09:00,python,4936,0,44.5,1
2026-03-14T19:04:27.8749539+09:00,python,7560,12556,19488.5,173.9
2026-03-14T19:04:28.8909340+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:28.8909340+09:00,codex,4492,33.7,55.7,219.3
2026-03-14T19:04:28.8923747+09:00,python,4936,0,44.5,1
2026-03-14T19:04:28.8923747+09:00,python,7560,12675.6,19650.9,174.9
2026-03-14T19:04:29.9073619+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:29.9073619+09:00,codex,4492,31.7,55.7,219.7
2026-03-14T19:04:29.9085161+09:00,python,4936,0,44.5,1
2026-03-14T19:04:29.9085161+09:00,python,7560,12772.2,19817.3,175.9
2026-03-14T19:04:30.9145620+09:00,cmd,5784,0,1.9,0
2026-03-14T19:04:30.9145620+09:00,codex,4492,30.9,55.7,219.7
2026-03-14T19:04:30.9145620+09:00,python,4936,0,44.5,1
2026-03-14T19:04:30.9145620+09:00,python,7560,12140.5,19967.5,176.9
